27.165 38.597 1.46943367028 3.52225999916 0.2 0.2 -0.04 GOKT
27.675 38.677 4.49552636319 4.14549650225 0.1 0.2 -0.07 HALP
26.47 38.671 3.31930133393 -1.91132865953 0.4 0.4 -0.07 KABU
27.443 38.28 5.21483168154 2.13485749765 0.6 0.8 -0.14 KKLR
27.127 38.209 0.00282878823646 -2.0800893035 0.7 0.8 -0.13 KNRL
27.455 38.567 4.88935398856 1.13526090424 0.6 0.7 -0.17 MNSA
26.926 38.317 6.8794225515 4.71012459133 0.7 0.8 -0.06 PAYM
27.776 38.056 3.55682203383 3.55121625393 0.2 0.2 -0.06 TIRE
26.722 38.472 7.75170328276 -4.29952553008 0.6 0.8 -0.14 UADA
27.131 38.488 1.377282698 1.42005315096 0.1 0.1 -0.11 YAMA
27.211 38.935 6.24256339681 4.92488135049 0.6 0.7 -0.14 YUNT
26.497 38.205 2.16239107155 -2.81075973469 0.9 1.0 -0.06 ZEYT
30.54 38.73 2.62977502916 13.2517496969 0.7 0.78 -0.02 AFYN
30.761 40.589 11.0281571963 15.6450647565 0.7 0.71 0.0 AGOK
30.68 40.538 7.06839426749 16.1725714163 0.6 0.63 0.01 AGUZ
27.873 39.006 2.65198787991 7.05174782264 0.61 0.59 0.01 AKGA
28.01 38.96 0.811772250367 8.37542796812 0.77 0.74 0.0 AKHI
31.121 37.762 8.16754625614 11.609939273 0.56 0.54 -0.02 AKSU
27.424 39.785 1.20877854847 6.27771692597 0.55 0.58 0.0 ALAN
28.483 38.315 1.23152634177 4.06444064391 0.86 0.8 0.0 ALSE
26.082 39.501 2.46224289064 8.61782059653 0.86 0.87 -0.01 AMAN
27.214 40.171 3.4712965207 8.44848663335 0.83 0.84 0.03 ARAK
26.7 39.311 3.49102285989 4.7136341529 0.45 0.45 -0.01 AYKA
26.707 39.326 2.36023186452 7.78240184906 0.66 0.64 0.0 AYVA
26.91 40.029 3.69657010106 8.90453385774 0.84 0.84 0.03 BAH1
27.906 39.722 2.41647576477 12.8262656031 0.64 0.57 0.0 BALI
27.308 38.711 6.14939397283 2.72975708707 0.69 0.65 0.0 BAYO
30.72 37.32 6.07252074595 11.5640675192 2.55 2.61 0.0 BCAK
26.189 39.614 4.25280884323 6.63878303051 0.52 0.49 -0.01 BDER
30.589 36.896 12.3041557769 12.0909023873 0.53 0.55 0.0 BHTL
29.79 39.57 -1.63145621522 11.3837456919 0.76 0.89 -0.07 BLTP
27.423 37.032 7.77871828533 -8.63281685095 0.6 0.52 -0.02 BODR
30.679 40.552 7.06688741236 16.1720588747 0.6 0.63 0.01 BOZS
30.05 39.88 0.113257759453 13.441333425 1.13 1.22 -0.03 BOZU
30.58 37.45 8.10981116837 10.5822837227 0.59 0.64 0.01 BUCK
28.23 38.07 2.40302094006 3.32289084821 0.62 0.66 0.0 BYDA
29.61 37.8 3.62424438092 7.18030645965 0.7 0.83 -0.01 BZKR
27.836 37.196 6.22274651789 -7.60990152674 0.57 0.52 -0.02 CAMK
29.261 40.2 2.72544779586 15.7495286833 0.84 0.84 0.04 CATA
26.385 38.311 5.12732138619 -5.23622283672 0.48 0.48 -0.01 CEIL
29.1 36.69 9.2333970815 0.901401742986 0.56 0.58 0.0 CIFT
29.143 40.639 8.15451619107 18.2038870243 0.64 0.62 0.0 CINA
27.96 37.63 3.34428281571 -4.25408383074 0.67 0.69 0.0 CINC
28.081 37.609 3.17845439521 -3.83795258312 0.43 0.4 -0.01 CINE
27.38 37.88 2.34919021557 -2.54377517866 0.67 0.69 0.01 CMLK
27.112 39.244 3.86548496619 5.39787560713 1.5 1.55 -0.01 D5DU
27.59 39.295 6.84416810921 5.16623699033 1.48 1.49 -0.02 D7DU
28.826 36.762 8.57021282779 -2.89315964135 0.6 0.56 -0.02 DLMN
29.106 40.27 2.97034308908 17.5615399493 0.83 0.83 0.03 DTAS
28.63 39.61 0.105161247996 11.1958478416 0.84 0.95 -0.11 DURS
27.269 39.577 2.73624295789 11.0779068833 0.86 0.85 0.03 EGMI
29.25 39.34 0.844935792878 9.2717862812 0.77 0.89 -0.07 EMET
27.816 40.4 2.57889326995 14.1434735961 0.62 0.61 0.01 ERDE
26.885 39.01 2.42354073563 4.0301076711 1.6 1.58 -0.05 ESEN
28.99 38.51 1.28113160151 9.65382633166 0.55 0.55 0.0 ESME
26.317 39.785 3.25233669406 8.46603013256 0.86 0.89 0.0 EZIN
29.423 40.821 14.9621637094 17.8870066217 0.61 0.61 0.01 GATE
29.146 40.46 3.70133320398 18.9424553139 0.83 0.83 0.03 GEML
28.923 39.93 0.364344477618 16.6177190398 0.86 0.86 0.04 GIRE
29.392 37.448 4.03761424834 4.823854434 0.53 0.55 -0.01 GKPN
28.779 40.167 3.3468755854 14.6361658415 0.84 0.84 0.04 HAGA
29.514 40.164 2.47640725006 16.8493845545 0.87 0.86 0.04 HMZA
26.54 39.58 2.23487369378 4.16343343147 0.68 0.75 -0.02 HOBA
28.82 38.34 -0.218342151454 6.46869121782 0.58 0.62 0.0 HRDL
29.908 40.438 6.24888064612 15.2098836132 0.53 0.53 0.0 IGAZ
32.57 40.881 17.9358843049 16.6719851096 0.68 0.62 0.0 ISME
30.592 37.82 5.73968504939 9.58944182044 0.64 0.72 0.0 ISRT
29.929 40.425 6.25448174692 15.2167543799 0.53 0.53 0.0 IUCK
29.648 36.194 14.1671457316 8.25205038867 0.64 0.49 -0.02 KASO
26.732 39.653 0.745647256167 10.3178554489 0.85 0.84 0.02 KCAM
30.827 40.735 16.1390478314 16.2508411988 0.66 0.67 0.01 KDER
30.55 36.55 14.066801398 11.1698842174 0.56 0.58 -0.01 KEME
26.157 39.731 2.41617820811 8.5244557318 0.84 0.86 -0.01 KEST
27.217 39.897 3.84794890046 9.08609186017 0.55 0.54 0.01 KIRE
30.655 40.628 10.5352981592 15.5377558428 0.51 0.52 0.0 KKAP
30.745 40.652 12.9109738528 17.8978720706 0.89 0.91 0.06 KMAL
30.27 36.37 15.6860709118 10.5868627091 0.79 0.93 0.02 KMLC
27.394 36.681 11.9074711422 -12.4462991042 0.58 0.54 -0.01 KNID
26.216 39.726 2.17768502221 8.06339811343 0.86 0.86 0.0 KRKE
30.18 37.04 9.93388183668 10.3754581021 0.56 0.59 0.01 KRKU
30.638 40.614 10.4832811455 15.6000388337 0.51 0.52 0.0 KTOP
28.74 38.57 0.558891391229 7.51268037576 0.64 0.64 -0.01 KULA
29.26 36.42 11.5572139055 2.03100667951 0.62 0.62 0.0 KYBL
27.963 36.772 9.62440305206 -8.63449267511 0.53 0.48 -0.01 MARM
30.026 40.465 7.19929273612 15.2559288202 0.59 0.55 0.0 MEKE
30.55 38.5 4.00762781388 11.5998842174 0.79 0.89 -0.03 MHMT
27.586 40.588 8.43582208928 11.617106011 1.03 0.95 0.01 MISL
