lon	lat	e_mm_day	n_mm_day	u_mm_day	hor_mm_day
  -1.0725121e+02   3.7995847e+01  -7.9750463e+00  -6.4480761e+00  -1.7677440e+00   1.0255684e+01
  -1.0725122e+02   3.7996298e+01  -6.3717856e+00  -6.9946417e+00  -1.7149141e+00   9.4617474e+00
  -1.0725124e+02   3.7996748e+01  -2.0131424e+00  -2.8575240e+00  -7.6019541e-02   3.4954522e+00
  -1.0725125e+02   3.7997199e+01   1.2469650e-01  -2.2030218e-01  -4.6927123e-01   2.5314476e-01
  -1.0725127e+02   3.7997649e+01   1.0847064e-01  -5.6297686e-02  -2.6577120e-01   1.2221011e-01
  -1.0725128e+02   3.7998100e+01   1.2449794e-01  -1.7901740e-02  -3.5493056e-01   1.2577841e-01
  -1.0725129e+02   3.7998550e+01   2.5199487e-01  -7.6960368e-02  -5.3181138e-01   2.6348494e-01
  -1.0725131e+02   3.7999001e+01   2.3241151e-01   1.2847488e-01  -6.4683937e-01   2.6555773e-01
  -1.0725132e+02   3.7999451e+01   1.1735940e-01  -2.0669887e-02  -3.9861513e-01   1.1916574e-01
  -1.0725133e+02   3.7999902e+01   6.5914271e-02  -1.9140787e-01  -4.0471273e-01   2.0243929e-01
  -1.0725135e+02   3.8000352e+01   2.8925091e-01  -2.7209613e-01   1.2493985e-01   3.9711761e-01
  -1.0725136e+02   3.8000803e+01  -8.1900998e-02   5.7058695e-01  -1.9174393e+00   5.7643494e-01
  -1.0725028e+02   3.7984144e+01  -9.9696288e-01  -8.8188914e-01   1.4408890e+00   1.3310385e+00
  -1.0725029e+02   3.7984594e+01  -3.3182707e-02   3.5185025e-01  -4.2573522e-02   3.5341150e-01
  -1.0725031e+02   3.7985045e+01   1.2298145e-01   2.8622200e-02  -1.4203302e-01   1.2626824e-01
  -1.0725032e+02   3.7985495e+01   1.6204691e-01   3.2419747e-04  -4.7260230e-01   1.6204723e-01
  -1.0725034e+02   3.7985946e+01   1.0735612e-01   1.5705388e-01  -3.1667502e-01   1.9024001e-01
  -1.0725035e+02   3.7986396e+01   1.3573556e-01   1.8411387e-01  -7.2444842e-01   2.2874016e-01
  -1.0725036e+02   3.7986847e+01   9.2445292e-02  -3.2190951e-02  -3.1454539e-01   9.7889679e-02
  -1.0725038e+02   3.7987298e+01   3.3729088e-02  -1.1908423e-02  -2.5949628e-01   3.5769567e-02
  -1.0725039e+02   3.7987748e+01  -1.1427754e-01   9.4408471e-02   2.4851299e-02   1.4823061e-01
  -1.0725040e+02   3.7988199e+01  -1.2726128e-01   6.9515479e-02   2.9179859e-01   1.4500978e-01
  -1.0725042e+02   3.7988649e+01   4.5507340e-02  -1.4207306e-02  -1.6773187e-01   4.7673531e-02
  -1.0725043e+02   3.7989100e+01   1.2164504e-01  -2.4005434e-02  -7.0882271e-01   1.2399104e-01
  -1.0725045e+02   3.7989550e+01   1.8782942e-01  -1.1203927e-01  -5.6231217e-01   2.1870686e-01
  -1.0725046e+02   3.7990001e+01   1.7649084e-01  -1.1779183e-02  -1.0852987e-01   1.7688348e-01
  -1.0725047e+02   3.7990451e+01   1.4338386e-01  -4.1156171e-02  -2.8547191e-01   1.4917360e-01
  -1.0725049e+02   3.7990902e+01   3.3524586e-02   8.1932344e-03  -2.9155851e-01   3.4511258e-02
  -1.0725050e+02   3.7991352e+01   3.2539801e-01   1.8994822e-01  -9.5352368e-02   3.7678135e-01
  -1.0725051e+02   3.7991803e+01   9.1294651e-02   3.2575398e-01  -4.2377790e+00   3.3830514e-01
  -1.0725053e+02   3.7992254e+01  -2.2316798e-01   8.1808613e-01  -1.3978451e+00   8.4797928e-01
  -1.0725054e+02   3.7992704e+01  -1.6159950e-01   1.3830536e-01   9.7720356e-01   2.1270348e-01
  -1.0725056e+02   3.7993155e+01   3.9484269e-02   1.9441561e-02  -1.7422314e-01   4.4011156e-02
  -1.0725057e+02   3.7993605e+01   4.6008121e-02  -8.3157342e-02  -6.9069988e-01   9.5036260e-02
  -1.0725058e+02   3.7994056e+01  -4.9615612e-02   8.2838009e-01  -1.9567940e+00   8.2986462e-01
  -1.0725060e+02   3.7994506e+01  -6.1736995e-03  -8.6462930e-02  -3.1087097e-01   8.6683060e-02
  -1.0725061e+02   3.7994957e+01  -1.0833177e+00  -5.4414720e-01  -2.1709244e+00   1.2123009e+00
  -1.0725062e+02   3.7995407e+01  -9.3186504e+00  -6.2405231e+00  -1.7495906e+00   1.1215230e+01
  -1.0725064e+02   3.7995858e+01  -7.6460790e+00  -6.9858246e+00  -1.2407716e+00   1.0356847e+01
  -1.0725065e+02   3.7996308e+01  -5.7967298e+00  -7.3374599e+00  -6.0166729e-01   9.3509568e+00
  -1.0725067e+02   3.7996759e+01  -4.2988501e+00  -7.0950585e+00  -1.2551240e+00   8.2957801e+00
  -1.0725068e+02   3.7997210e+01  -2.9665462e+00  -6.5451526e+00  -1.2772033e+00   7.1860572e+00
  -1.0725069e+02   3.7997660e+01  -6.9327661e-01  -2.6496705e+00  -9.1059301e-01   2.7388658e+00
  -1.0725071e+02   3.7998111e+01   7.1716724e-02  -2.8921871e-01  -4.3839422e-01   2.9797777e-01
  -1.0725072e+02   3.7998561e+01   1.1615734e-01  -1.4281368e-01  -2.7222413e-01   1.8408768e-01
  -1.0725073e+02   3.7999012e+01   1.4372448e-01   9.2293668e-02  -5.5264722e-01   1.7080646e-01
  -1.0725075e+02   3.7999462e+01   6.4998479e-02  -6.1872928e-02  -2.7262109e-01   8.9738852e-02
  -1.0725076e+02   3.7999913e+01   1.0426478e-01  -1.1837060e-01  -1.5075455e-01   1.5774265e-01
  -1.0725078e+02   3.8000363e+01   5.2860992e-02  -2.5072537e-01   1.1495179e-01   2.5623719e-01
  -1.0725079e+02   3.8000814e+01  -3.5368549e-02  -1.3443745e-01   3.2014725e-02   1.3901209e-01
  -1.0725080e+02   3.8001265e+01   6.7902659e-02  -1.0472635e-01  -2.8035937e-01   1.2481338e-01
  -1.0724971e+02   3.7984155e+01   2.1056249e-01   1.3788110e-01  -3.5715110e-01   2.5168981e-01
  -1.0724972e+02   3.7984605e+01   5.3952443e-02  -1.3641873e-01  -5.9171399e-01   1.4670015e-01
  -1.0724974e+02   3.7985056e+01   1.4847879e-01   1.6857897e-01  -2.0733973e-01   2.2464376e-01
  -1.0724975e+02   3.7985506e+01   1.7110893e-02   8.4458820e-02  -3.1564366e-01   8.6174677e-02
  -1.0724976e+02   3.7985957e+01  -8.8061327e-04  -1.7537528e-01  -8.1908041e-01   1.7537749e-01
  -1.0724978e+02   3.7986407e+01  -1.3411872e-01   1.1018713e-01  -3.2674692e-01   1.7357717e-01
  -1.0724979e+02   3.7986858e+01  -7.8801679e-02   7.0707925e-02   1.3303921e-01   1.0587405e-01
  -1.0724981e+02   3.7987308e+01   7.2936395e-02   8.1381217e-02  -5.6722670e-01   1.0928230e-01
  -1.0724982e+02   3.7987759e+01  -1.6805292e-01   1.3451871e-01   2.0489599e-01   2.1526046e-01
  -1.0724983e+02   3.7988210e+01  -2.2767737e-01  -6.7380049e-02  -6.6180802e-02   2.3743853e-01
  -1.0724985e+02   3.7988660e+01   1.2846025e-01   1.2576265e-01  -1.5757584e-01   1.7977286e-01
  -1.0724986e+02   3.7989111e+01   3.3574509e-02   8.5043768e-02  -2.1078994e-01   9.1431341e-02
  -1.0724987e+02   3.7989561e+01   4.6590662e-02   5.5905665e-02  -2.9049511e-01   7.2774537e-02
  -1.0724989e+02   3.7990012e+01   1.7935700e-01  -6.5586670e-03  -5.0990955e-01   1.7947687e-01
  -1.0724990e+02   3.7990462e+01   3.0442300e-01  -2.0561140e-04  -1.0198172e+00   3.0442307e-01
  -1.0724992e+02   3.7990913e+01  -6.5938722e-02   3.5321863e-01  -3.9128157e+00   3.5932063e-01
  -1.0724994e+02   3.7991814e+01   8.4299290e-01   1.2686779e+00   4.0870677e+00   1.5232139e+00
  -1.0724996e+02   3.7992265e+01   9.1319500e-02   1.8511613e-01  -1.8075103e+00   2.0641519e-01
  -1.0724997e+02   3.7992715e+01   2.7962698e-01  -1.4215698e-01   1.3297863e-01   3.1368751e-01
  -1.0724998e+02   3.7993166e+01   1.0825867e-01  -2.4240350e-02  -5.9295640e-01   1.1093933e-01
  -1.0725000e+02   3.7993616e+01   1.2628350e-02  -8.6463128e-02  -2.3615874e-01   8.7380477e-02
  -1.0725001e+02   3.7994067e+01   1.8214477e-01  -3.0483740e-02  -7.5468620e-01   1.8467803e-01
  -1.0725003e+02   3.7994517e+01  -1.9927318e-01   1.5895819e-01   4.4527922e-01   2.5490686e-01
  -1.0725004e+02   3.7994968e+01   1.2461600e-02  -9.7595333e-02  -7.3166798e-01   9.8387705e-02
  -1.0725005e+02   3.7995418e+01  -5.9545980e+00  -4.7644298e+00  -3.8070947e+00   7.6260756e+00
  -1.0725007e+02   3.7995869e+01  -8.0955151e+00  -6.5830012e+00  -2.1755791e+00   1.0434235e+01
  -1.0725008e+02   3.7996319e+01  -6.8219536e+00  -6.6383835e+00  -3.3525577e+00   9.5187807e+00
  -1.0725009e+02   3.7996770e+01  -5.1327692e+00  -6.9999823e+00  -3.1434337e+00   8.6801539e+00
  -1.0725011e+02   3.7997221e+01  -4.7107849e+00  -6.4944700e+00  -4.2902181e+00   8.0230689e+00
  -1.0725012e+02   3.7997671e+01  -2.2762170e+00  -3.5420805e+00  -9.9749562e-01   4.2104035e+00
  -1.0725014e+02   3.7998122e+01  -1.8207490e+00  -2.7035263e+00  -7.1301455e-01   3.2594756e+00
  -1.0725015e+02   3.7998572e+01  -1.1316710e+00  -1.5975081e+00   3.1393609e-01   1.9577312e+00
  -1.0725016e+02   3.7999023e+01   9.7245467e-02  -1.6694444e-01  -6.7819561e-01   1.9320230e-01
  -1.0725018e+02   3.7999473e+01   7.4594819e-02  -8.2591968e-02  -3.5420743e-01   1.1129160e-01
  -1.0725019e+02   3.7999924e+01   6.9042004e-02  -7.0793111e-02  -1.5939511e-01   9.8886111e-02
  -1.0725020e+02   3.8000374e+01  -9.9056250e-02   1.7471218e-01  -1.2193100e+00   2.0083945e-01
  -1.0725022e+02   3.8000825e+01   1.4650008e-01   5.0028599e-02   1.3758443e-02   1.5480676e-01
  -1.0725023e+02   3.8001275e+01   6.6447343e-02  -4.6121950e-02  -1.8322227e-01   8.0885621e-02
  -1.0725025e+02   3.8001726e+01   3.6103945e-01  -3.2410989e-01  -1.2413464e+00   4.8517699e-01
  -1.0724914e+02   3.7984166e+01  -2.0030394e-01   1.3470359e-01   3.6782984e-01   2.4138502e-01
  -1.0724915e+02   3.7984616e+01   1.8537724e-01   9.1929268e-02  -4.0348886e-01   2.0691958e-01
  -1.0724916e+02   3.7985067e+01   1.6132783e-01  -1.9085312e-02  -3.7928769e-01   1.6245282e-01
  -1.0724918e+02   3.7985517e+01   1.0326974e-01  -2.5531316e-02  -4.2201814e-01   1.0637898e-01
  -1.0724919e+02   3.7985968e+01   1.3025872e-01   6.5836391e-02  -2.4642911e-01   1.4595124e-01
  -1.0724921e+02   3.7986418e+01   1.5625886e-01  -6.0793048e-03  -3.8328136e-01   1.5637707e-01
  -1.0724922e+02   3.7986869e+01   5.8048278e-02   1.4553858e-02  -2.3165962e-01   5.9844944e-02
  -1.0724923e+02   3.7987319e+01   4.4435286e-02  -2.1060305e-02  -3.6631367e-01   4.9173480e-02
  -1.0724925e+02   3.7987770e+01  -6.2497156e-02   3.1061260e-03  -1.7476852e-01   6.2574296e-02
  -1.0724926e+02   3.7988221e+01  -1.0425013e-01   1.6280813e-01   9.5294561e-01   1.9332505e-01
  -1.0724928e+02   3.7988671e+01   8.8035050e-02   7.8057935e-02  -3.9343340e-01   1.1765718e-01
  -1.0724929e+02   3.7989122e+01   1.8837023e-01   1.1602435e-01  -4.5674806e-01   2.2123516e-01
  -1.0724930e+02   3.7989572e+01   3.8758482e-02   8.5157849e-02  -4.4899717e-01   9.3563237e-02
  -1.0724932e+02   3.7990023e+01   5.4373555e-02  -1.1817109e-01  -3.5842381e-01   1.3008032e-01
  -1.0724933e+02   3.7990473e+01  -6.9605352e-01   4.2238403e-01   1.3076076e+00   8.1418595e-01
  -1.0724934e+02   3.7990924e+01   2.5395232e-01   5.3360783e-03  -1.3704752e+00   2.5400837e-01
  -1.0724944e+02   3.7994078e+01   2.4021220e-01   1.1143479e-01  -1.3264920e+00   2.6480109e-01
  -1.0724947e+02   3.7994979e+01  -4.3635101e-01   2.9635155e-01  -4.4725951e-01   5.2747175e-01
  -1.0724948e+02   3.7995429e+01  -1.9085725e-02  -4.4803717e-03  -4.2983681e-01   1.9604556e-02
  -1.0724950e+02   3.7995880e+01  -7.7425644e+00  -5.9522111e+00  -2.0410584e+00   9.7660699e+00
  -1.0724951e+02   3.7996330e+01  -7.7966841e+00  -6.4255103e+00  -2.0369302e+00   1.0103240e+01
  -1.0724952e+02   3.7996781e+01  -7.1186010e+00  -6.1884317e+00  -2.7605522e+00   9.4324529e+00
  -1.0724954e+02   3.7997231e+01  -6.3818044e+00  -5.3864698e+00  -2.9579688e+00   8.3511367e+00
  -1.0724955e+02   3.7997682e+01  -5.0581900e+00  -3.5625403e+00  -7.5987110e-01   6.1868392e+00
  -1.0724956e+02   3.7998133e+01  -2.1303295e+00  -2.2667593e+00  -7.5165594e-01   3.1107075e+00
  -1.0724958e+02   3.7998583e+01  -2.1632646e+00  -2.0343032e+00  -4.5691909e-01   2.9695291e+00
  -1.0724959e+02   3.7999034e+01  -5.1475230e-01  -5.6575732e-01  -1.7808333e-01   7.6488645e-01
  -1.0724961e+02   3.7999484e+01   8.9407899e-02  -8.8612137e-02  -7.1151825e-02   1.2588043e-01
  -1.0724962e+02   3.7999935e+01   2.6980632e-01  -3.3073345e-01  -5.9772982e-01   4.2682557e-01
  -1.0724963e+02   3.8000385e+01   6.5333794e-01   2.3884938e-01  -6.2021997e-01   6.9562885e-01
  -1.0724965e+02   3.8000836e+01   1.0355713e-01   1.2513761e-01  -1.3818024e-01   1.6242999e-01
  -1.0724966e+02   3.8001286e+01   9.6655453e-02   1.6403275e-02  -3.2578512e-01   9.8037463e-02
  -1.0724967e+02   3.8001737e+01   1.9798751e-01   1.8930345e-03  -3.1541681e-01   1.9799656e-01
  -1.0724969e+02   3.8002187e+01   7.0507567e-01   1.6460555e-01  -1.3055788e+00   7.2403501e-01
  -1.0724970e+02   3.8002638e+01   2.9499221e-01  -5.5711153e-01  -1.2324939e+00   6.3039168e-01
  -1.0724855e+02   3.7983726e+01  -1.8966665e-01   5.6639179e-02  -9.0963605e-01   1.9794301e-01
  -1.0724857e+02   3.7984176e+01  -5.2848325e-01  -2.0172282e-01  -9.0471304e-01   5.6567361e-01
  -1.0724858e+02   3.7984627e+01   3.7815324e-03   1.4996108e-01  -1.5715650e-01   1.5000876e-01
  -1.0724859e+02   3.7985078e+01   7.1068844e-02   7.8943567e-02  -2.6917050e-01   1.0622084e-01
  -1.0724861e+02   3.7985528e+01   4.5007770e-02   2.6305046e-03  -3.6891258e-01   4.5084576e-02
  -1.0724862e+02   3.7985979e+01   1.0089761e-01  -9.1475848e-03  -3.6540210e-01   1.0131143e-01
  -1.0724863e+02   3.7986429e+01   2.1248102e-01  -1.6103389e-01  -5.1733623e-01   2.6660851e-01
  -1.0724865e+02   3.7986880e+01  -2.1885739e-01   3.4363209e-02   2.6383616e-01   2.2153868e-01
  -1.0724866e+02   3.7987330e+01   7.1724371e-02   2.4068687e-02  -5.6817815e-01   7.5655054e-02
  -1.0724868e+02   3.7987781e+01   4.9087672e-01  -2.9673437e-01  -1.1396609e+00   5.7359501e-01
  -1.0724869e+02   3.7988231e+01  -3.7846572e-01  -1.6810224e-01   7.5409671e-02   4.1411914e-01
  -1.0724870e+02   3.7988682e+01   7.9402926e-02   6.3088450e-01   3.1035718e-01   6.3586168e-01
  -1.0724872e+02   3.7989133e+01   1.3778803e-01  -8.5424221e-02  -4.6786156e-01   1.6211983e-01
  -1.0724873e+02   3.7989583e+01   7.5962377e-02  -8.2776368e-02  -4.0602357e-01   1.1234861e-01
  -1.0724874e+02   3.7990034e+01   1.6233837e-01   1.4478073e-03  -1.8795136e-01   1.6234483e-01
  -1.0724876e+02   3.7990484e+01   1.2864472e-01   9.2832295e-02  -4.6680583e-02   1.5864204e-01
  -1.0724887e+02   3.7994089e+01  -1.7056693e-01   7.1274635e-02  -1.6286077e+00   1.8485982e-01
  -1.0724888e+02   3.7994539e+01   1.2066655e-01  -3.1869072e-01  -2.8352940e-01   3.4077000e-01
  -1.0724891e+02   3.7995440e+01   7.1479180e-02  -1.8752611e-02  -2.4884272e-01   7.3898130e-02
  -1.0724892e+02   3.7995891e+01  -2.9370407e+00  -2.0771613e+00  -1.5607191e+00   3.5973333e+00
  -1.0724894e+02   3.7996341e+01  -7.5224425e+00  -5.6911006e+00  -1.9296838e+00   9.4326967e+00
  -1.0724895e+02   3.7996792e+01  -6.8956501e+00  -5.5348933e+00  -2.7339093e+00   8.8422302e+00
  -1.0724896e+02   3.7997242e+01  -5.5342217e+00  -3.5892052e+00  -9.4483813e-01   6.5962113e+00
  -1.0724898e+02   3.7997693e+01  -5.5573055e+00  -3.2481502e+00  -1.3221527e+00   6.4369343e+00
  -1.0724899e+02   3.7998144e+01  -2.8214499e+00  -2.0406904e+00  -7.1049130e-01   3.4820966e+00
  -1.0724901e+02   3.7998594e+01  -2.2622574e+00  -1.6345913e+00  -5.7288614e-01   2.7910030e+00
  -1.0724902e+02   3.7999045e+01  -2.0250027e+00  -1.4581116e+00  -5.3435287e-01   2.4953407e+00
  -1.0724903e+02   3.7999495e+01  -7.3941288e-02  -1.8240004e-01  -6.2802256e-02   1.9681740e-01
  -1.0724905e+02   3.7999946e+01   5.5519051e-02  -9.7205197e-02  -1.8363194e-01   1.1194291e-01
  -1.0724906e+02   3.8000396e+01   2.2736590e-01  -3.7856507e-01  -9.8412264e-02   4.4159570e-01
  -1.0724908e+02   3.8000847e+01   9.0370770e-02   5.5451770e-02  -2.4136267e-01   1.0602724e-01
  -1.0724909e+02   3.8001297e+01   1.7129241e-01  -1.2012935e-02  -4.3391118e-01   1.7171313e-01
  -1.0724910e+02   3.8001748e+01   1.4224241e-01  -4.1441111e-02  -4.0321029e-01   1.4815623e-01
  -1.0724912e+02   3.8002198e+01   5.8058676e-01   2.2845526e-01  -1.0169950e+00   6.2391730e-01
  -1.0724913e+02   3.8002649e+01   2.0626605e-01  -5.8851659e-01  -1.4439100e+00   6.2361643e-01
  -1.0724914e+02   3.8003100e+01   6.2489684e-01  -6.1277172e-02   3.2463021e-01   6.2789407e-01
  -1.0724798e+02   3.7983737e+01   9.5063147e-03  -7.9655731e-02  -8.0716161e-01   8.0220979e-02
  -1.0724799e+02   3.7984187e+01   1.5630848e-02   3.3398920e-02  -2.8398633e-01   3.6875619e-02
  -1.0724801e+02   3.7984638e+01  -8.6986045e-02   1.3982479e-01   3.0627931e-01   1.6467405e-01
  -1.0724802e+02   3.7985089e+01   4.3823083e-02   1.1644169e-01  -7.7002062e-02   1.2441515e-01
  -1.0724804e+02   3.7985539e+01   4.4797167e-02  -4.7496015e-02  -8.4394956e-02   6.5289031e-02
  -1.0724805e+02   3.7985990e+01   4.2227256e-02  -2.6830296e-02  -3.3940000e-01   5.0030050e-02
  -1.0724806e+02   3.7986440e+01   1.3774718e-01  -6.9122506e-02  -5.6272772e-01   1.5411751e-01
  -1.0724808e+02   3.7986891e+01  -1.7473475e-01   2.1972637e-01   4.3065025e-01   2.8073459e-01
  -1.0724809e+02   3.7987341e+01   3.3927662e-02   2.3329968e-02  -4.5752463e-01   4.1174915e-02
  -1.0724810e+02   3.7987792e+01   2.0451984e-01  -1.0159826e-01  -7.3219200e-01   2.2836500e-01
  -1.0724812e+02   3.7988242e+01  -4.1092845e-01   4.4900579e-01  -1.8551725e+00   6.0866115e-01
  -1.0724813e+02   3.7988693e+01   3.9411702e-01   7.2448271e-01   1.4465949e+00   8.2474446e-01
  -1.0724815e+02   3.7989143e+01  -1.3753965e+00   1.0549914e+00   4.7589374e+00   1.7334136e+00
  -1.0724816e+02   3.7989594e+01   1.5644649e-01   6.5330745e-02  -4.8578887e-01   1.6953941e-01
  -1.0724817e+02   3.7990045e+01  -3.0903117e-01   1.4710382e-01   7.5252066e-01   3.4225691e-01
  -1.0724819e+02   3.7990495e+01   5.1021596e-02   1.9001319e-02  -2.2227693e-01   5.4444957e-02
  -1.0724820e+02   3.7990946e+01   9.2058508e-02   4.3014779e-02  -4.9083172e-01   1.0161220e-01
  -1.0724821e+02   3.7991396e+01   1.7652146e+00   5.5538390e-01   8.0963397e-01   1.8505226e+00
  -1.0724824e+02   3.7992297e+01  -1.9184062e-01  -3.4237383e-02  -1.4158293e+00   1.9487181e-01
  -1.0724826e+02   3.7992748e+01   4.0505095e-01   7.6813744e-02  -6.2837060e-01   4.1227008e-01
  -1.0724827e+02   3.7993198e+01   2.1084937e-01   2.1429419e-01  -1.6497505e+00   3.0063176e-01
  -1.0724830e+02   3.7994100e+01  -4.8027250e-01   1.3692807e-01   2.4025571e-01   4.9941063e-01
  -1.0724832e+02   3.7995001e+01   3.3118003e-01  -3.6126954e-01  -2.1026259e+00   4.9009784e-01
  -1.0724834e+02   3.7995451e+01   1.2793830e-01  -1.0870436e-01   2.3320092e-01   1.6788343e-01
  -1.0724835e+02   3.7995902e+01   9.1923304e-02   1.3356551e-02  -5.5244839e-01   9.2888596e-02
  -1.0724837e+02   3.7996352e+01  -6.0483699e+00  -4.2594017e+00  -3.1576146e+00   7.3976537e+00
  -1.0724838e+02   3.7996803e+01  -6.2590527e+00  -3.9451901e+00  -1.9026008e+00   7.3986665e+00
  -1.0724839e+02   3.7997253e+01  -5.4721974e+00  -3.2988601e+00  -9.7180813e-01   6.3896340e+00
  -1.0724841e+02   3.7997704e+01  -5.4979423e+00  -3.2012455e+00  -1.0885530e+00   6.3620234e+00
  -1.0724842e+02   3.7998154e+01  -3.5021330e+00  -2.0060276e+00  -9.9333796e-01   4.0359735e+00
  -1.0724843e+02   3.7998605e+01  -2.5470728e+00  -1.5532674e+00  -7.7805307e-01   2.9833236e+00
  -1.0724845e+02   3.7999056e+01  -2.4779560e+00  -1.3608625e+00  -9.9630704e-01   2.8270501e+00
  -1.0724846e+02   3.7999506e+01  -1.0501442e+00  -9.1858058e-01   2.0237779e-01   1.3952036e+00
  -1.0724848e+02   3.7999957e+01   2.1160953e-01   3.2203009e-02  -7.2771311e-01   2.1404585e-01
  -1.0724849e+02   3.8000407e+01  -7.5124454e-02  -1.6440199e-01  -8.2901330e-01   1.8075314e-01
  -1.0724850e+02   3.8000858e+01   1.6651936e-01   7.1087073e-02  -7.6783452e-01   1.8105819e-01
  -1.0724852e+02   3.8001308e+01   1.3705924e-01  -1.1539362e-01  -5.6530228e-01   1.7916730e-01
  -1.0724853e+02   3.8001759e+01  -7.1598119e-02  -2.2413965e-02  -9.5497833e-01   7.5024506e-02
  -1.0724854e+02   3.8002209e+01   1.4727952e-01  -1.1430217e-02  -4.3446998e-01   1.4772239e-01
  -1.0724856e+02   3.8002660e+01  -1.7103033e-01   4.4936192e-02  -7.2443175e-01   1.7683505e-01
  -1.0724857e+02   3.8003110e+01   5.4549226e-01  -2.0264192e-01  -1.7005057e+00   5.8191541e-01
  -1.0724859e+02   3.8003561e+01   1.7771835e-01   3.2749834e-01  -1.3802560e-01   3.7261102e-01
  -1.0724860e+02   3.8004012e+01   1.5908202e-02   6.8239630e-02  -8.1856596e-01   7.0069380e-02
  -1.0724741e+02   3.7983748e+01   6.3054741e-02   9.2716195e-03  -2.1948305e-01   6.3732749e-02
  -1.0724742e+02   3.7984198e+01  -1.4361148e-01   1.1910748e-01   3.5742895e-01   1.8657665e-01
  -1.0724744e+02   3.7984649e+01  -1.1535679e-01   5.7562347e-02   2.9825110e-01   1.2892096e-01
  -1.0724745e+02   3.7985099e+01   4.5649032e-02   3.5380893e-02  -5.1862713e-01   5.7755015e-02
  -1.0724746e+02   3.7985550e+01   7.0923641e-02   1.7416487e-02  -1.5290111e-01   7.3030794e-02
  -1.0724748e+02   3.7986001e+01   2.3458360e-01   1.9034831e-03  -5.5944632e-01   2.3459132e-01
  -1.0724749e+02   3.7986451e+01  -2.5105191e-01   4.2412761e-04   7.2474742e-01   2.5105227e-01
  -1.0724751e+02   3.7986902e+01  -1.5715430e-01   1.7397339e-02   2.3509635e-01   1.5811433e-01
  -1.0724752e+02   3.7987352e+01   1.4626436e-01  -1.2756868e-01  -5.1153050e-01   1.9407996e-01
  -1.0724753e+02   3.7987803e+01   8.0260364e-02  -8.6127323e-02  -3.0017849e-01   1.1772698e-01
  -1.0724755e+02   3.7988253e+01   2.2955345e-01   8.7142804e-02  -1.1032225e+00   2.4553748e-01
  -1.0724756e+02   3.7988704e+01   5.7593439e-01   7.4076151e-01  -3.7310013e+00   9.3831127e-01
  -1.0724757e+02   3.7989154e+01   1.0024000e+00   3.9433120e-02  -2.1774216e+00   1.0031754e+00
  -1.0724759e+02   3.7989605e+01   3.2912715e-01  -3.7114245e-02  -3.1631216e-01   3.3121315e-01
  -1.0724760e+02   3.7990055e+01   2.5991779e-01   1.3515930e-02  -5.6516085e-01   2.6026897e-01
  -1.0724762e+02   3.7990506e+01  -2.8534712e-01   1.5997872e-01   1.4289805e+00   3.2713326e-01
  -1.0724764e+02   3.7991407e+01  -2.2303393e-01   1.4885526e-01  -2.9578002e-01   2.6814553e-01
  -1.0724766e+02   3.7991858e+01  -1.1397197e-02  -3.0642073e-01  -5.2317956e-01   3.0663261e-01
  -1.0724767e+02   3.7992308e+01   1.6240544e-01  -3.8256795e-03  -4.3115025e-01   1.6245050e-01
