xyz_c_1	xyz_c_2	xyz_c_3	L	W	strike	dip	slip_strike	slip_dip	traction_strike	traction_dip
54006.6094277344	-28179.8528343974	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.860327871165147	1.69633454788605	-0.500000000000001	-1
55049.5058613359	-21595.2638970965	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.871946473887251	1.69821434300986	-0.499999999999998	-1
56092.4022949374	-15010.6749597956	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.891990726695562	1.69577346253224	-0.499999999999999	-1
57135.298728539	-8426.08602249468	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.89322905832724	1.72286709192586	-0.499999999999999	-1
58178.1951621405	-1841.49708519377	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.872262915448829	1.70965097691489	-0.499999999999999	-0.999999999999999
59221.091595742	4743.09185210715	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.837765305782427	1.64591003249617	-0.499999999999999	-0.999999999999994
60263.9880293436	11327.6807894081	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.78838974312339	1.53614538247463	-0.499999999999999	-1
61306.8844629451	17912.269726709	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.716252496822441	1.38581831258574	-0.500000000000002	-0.999999999999994
62349.7808965467	24496.8586640099	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.620619991443697	1.21565059492824	-0.499999999999998	-1
63392.6773301482	31081.4476013108	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.505659269117318	1.03861831892842	-0.5	-0.999999999999998
64435.5737637497	37666.0365386117	-16222.6800757181	6666.66666666667	6904.54242878621	9	18	0.348714950597187	0.768994764891914	-0.5	-0.999999999999998
56682.3224069645	-55361.6510329077	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.424736952494496	0.728188115016856	-0.499999999999999	-0.999999999999998
57799.7114429662	-48306.734314371	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.637861864609748	1.16468362208274	-0.500000000000001	-1
58917.1004789678	-41251.8175958343	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.754273436554567	1.41877048333091	-0.5	-0.999999999999999
60034.4895149695	-34196.9008772976	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.814836283700284	1.55758030346993	-0.5	-1
61151.8785509711	-27141.9841587609	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.839917179298512	1.6168085904612	-0.500000000000001	-1
62269.2675869728	-20087.0674402242	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.845679240243529	1.61876795165955	-0.500000000000004	-1
63386.6566229744	-13032.1507216875	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.833435297936935	1.58961388884329	-0.499999999999999	-0.999999999999999
64504.0456589761	-5977.23400315081	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.801176957272721	1.55384023672362	-0.500000000000001	-0.999999999999999
65621.4346949777	1077.68271538589	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.75855029235863	1.49776249672407	-0.499999999999996	-0.999999999999997
66738.8237309793	8132.59943392259	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.70202872324429	1.38169710553879	-0.500000000000001	-1
67856.212766981	15187.5161524593	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.622489118079731	1.17311440530956	-0.499999999999999	-1
68973.6018029827	22242.432870996	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.503507045724476	0.953335719994533	-0.500000000000002	-1
70090.9908389843	29297.3495895327	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.400552339535182	0.835749686988777	-0.500000000000002	-1
71208.3798749859	36352.2663080694	-18462.9820720398	7142.85714285714	7594.99667166483	9	18	0.293723488327801	0.702893172607211	-0.499999999999999	-0.999999999999999
64266.4958136445	-55960.2082802799	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0.460901689688505	0.8177736630431	-0.5	-0.999999999999999
65570.1163556464	-47729.4721086537	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0.634879193028972	1.13573772142182	-0.5	-1
66873.7368976484	-39498.7359370276	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0.713354969644058	1.31134557811676	-0.500000000000001	-0.999999999999997
68177.3574396503	-31267.9997654015	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0.738861694564361	1.39310327818677	-0.499999999999998	-0.999999999999997
69480.9779816522	-23037.2635937753	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0.73013346122349	1.39159188265208	-0.500000000000001	-0.999999999999997
70784.5985236541	-14806.5274221491	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0.691995564724037	1.27352649053073	-0.5	-0.999999999999996
72088.2190656561	-6575.79125052301	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0.608872694744961	1.19491816443004	-0.5	-0.999999999999996
73391.839607658	1654.94492110314	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0.572076400252106	1.15657407218971	-0.500000000000001	-1
74695.4601496599	9885.6810927293	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0.433490254405494	0.937937451080949	-0.5	-1
75999.0806916618	18116.4172643554	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0	0	1.00791433356594	2.40933382702105
77302.7012336638	26347.1534359816	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0	0	0.760570436423754	1.99531557459141
78606.3217756657	34577.8896076077	-20927.3142679937	8333.33333333333	8354.49633883131	9	18	0.234446682399729	0.617788662904965	-0.5	-1
72565.9147118743	-56891.197580151	-23638.0796835429	9090.90909090909	9189.94597271444	9	18	0.395526946515672	0.677022000134958	-0.500000000000001	-0.999999999999997
73988.04621224	-47912.2126656497	-23638.0796835429	9090.90909090909	9189.94597271444	9	18	0.504326743746178	0.871187296371439	-0.500000000000001	-1
75410.1777126058	-38933.2277511485	-23638.0796835429	9090.90909090909	9189.94597271444	9	18	0.539717715479537	0.967084485315246	-0.499999999999998	-1
76832.3092129715	-29954.2428366472	-23638.0796835429	9090.90909090909	9189.94597271444	9	18	0.527765332108131	0.996941191435443	-0.499999999999998	-0.999999999999998
78254.4407133372	-20975.2579221459	-23638.0796835429	9090.90909090909	9189.94597271444	9	18	0.443666453216342	0.918420185660786	-0.499999999999999	-1
79676.572213703	-11996.2730076447	-23638.0796835429	9090.90909090909	9189.94597271444	9	18	0	0	1.09954559811559	2.24097633280291
81098.7037140687	-3017.28809314344	-23638.0796835429	9090.90909090909	9189.94597271444	9	18	0.313533284948804	0.764864588413497	-0.5	-0.999999999999999
82520.8352144344	5961.6968213578	-23638.0796835429	9090.90909090909	9189.94597271444	9	18	0	0	0.735810987075661	1.72058608484716
83942.9667148002	14940.6817358591	-23638.0796835429	9090.90909090909	9189.94597271444	9	18	0.252168976909985	0.54053414946367	-0.499999999999999	-1
85365.0982151659	23919.6666503603	-23638.0796835429	9090.90909090909	9189.94597271444	9	18	0.278221931728629	0.513808891142497	-0.500000000000001	-0.999999999999999
86787.2297155316	32898.6515648616	-23638.0796835429	9090.90909090909	9189.94597271444	9	18	0.235686945115761	0.507665234276699	-0.499999999999999	-0.999999999999999
85835.1064639566	-58532.6196685507	-27979.8519312579	10000	18910.5943001412	9	18	0	0	0.204261324232777	0.394520447024942
87399.4511143589	-48655.7362625994	-27979.8519312579	10000	18910.5943001412	9	18	0	0	0.229544858640065	0.526254098634059
88963.7957647612	-38778.852856648	-27979.8519312579	10000	18910.5943001412	9	18	0	0	0.228400021216122	0.591531149470489
90528.1404151635	-28901.9694506966	-27979.8519312579	10000	18910.5943001412	9	18	0	0	0.196159005371728	0.586204251235464
92092.4850655658	-19025.0860447452	-27979.8519312579	10000	18910.5943001412	9	18	0	0	0.147359875714776	0.486213496061345
93656.8297159681	-9148.20263879385	-27979.8519312579	10000	18910.5943001412	9	18	0	0	0.136787938928467	0.43112450724094
95221.1743663704	728.680767157535	-27979.8519312579	10000	18910.5943001412	9	18	0	0	0.0995214234482015	0.365194455058818
96785.5190167727	10605.5641731089	-27979.8519312579	10000	18910.5943001412	9	18	0	0	0.0982577752911897	0.324594619946347
98349.863667175	20482.4475790603	-27979.8519312579	10000	18910.5943001412	9	18	0	0	0.0781314320154066	0.290556395934958
99914.2083175773	30359.3309850117	-27979.8519312579	10000	18910.5943001412	9	18	0	0	0.0435611296010644	0.216302762208879
